,Time Step,Projection Date,Subtotal Key,PH Age,Qx,Qxpm,Prob IF,Discount Factor,Benefit EPV
39,39,2022-03-01,policy_1,75,0.031269,0.0026438581188843457,0.9199424745209213,0.9527640413315857,2191.2202745428303
40,40,2022-04-01,policy_1,75,0.031269,0.0026438581188843457,0.9175102771407526,0.9515826628746188,2182.717181841067
41,41,2022-05-01,policy_1,75,0.031269,0.0026438581188843457,0.9150845101453742,0.9504027492662377,2174.24708563278
42,42,2022-06-01,policy_1,75,0.031269,0.0026438581188843457,0.912665156533761,0.9492242986901055,2165.809857874137
43,43,2022-07-01,policy_1,75,0.031269,0.0026438581188843457,0.9102521993498364,0.9480473093321373,2157.405371018182
44,44,2022-08-01,policy_1,75,0.031269,0.0026438581188843457,0.9078456216823529,0.9468717793804978,2149.0334980129096
45,45,2022-09-01,policy_1,75,0.031269,0.0026438581188843457,0.9054454066647745,0.945697707025598,2140.6941122993435
46,46,2022-10-01,policy_1,75,0.031269,0.0026438581188843457,0.9030515374751573,0.9445250904600928,2132.387087809622
47,47,2022-11-01,policy_1,75,0.031269,0.0026438581188843457,0.9006639973360326,0.9433539278788783,2124.112298965095
48,48,2022-12-01,policy_1,75,0.031269,0.0026438581188843457,0.898282769514289,0.9421842174790886,2115.8696206744225
49,49,2023-01-01,policy_1,75,0.031269,0.0026438581188843457,0.8959078373210547,0.9410159574600934,2107.658928331685
50,50,2023-02-01,policy_1,76,0.03466,0.0029352593521102532,0.8935391841115813,0.9398491460234949,2099.4800978145004
51,51,2023-03-01,policy_1,76,0.03466,0.0029352593521102532,0.8909164148649408,0.9386837813731256,2090.721972982027
52,52,2023-04-01,policy_1,76,0.03466,0.0029352593521102532,0.8883013441262599,0.9375198617150446,2082.0003832663488
53,53,2023-05-01,policy_1,76,0.03466,0.0029352593521102532,0.8856939492984213,0.936357385257536,2073.3151762587263
54,54,2023-06-01,policy_1,76,0.03466,0.0029352593521102532,0.8830942078506356,0.935196350211105,2064.6662001862032
55,55,2023-07-01,policy_1,76,0.03466,0.0029352593521102532,0.8805020973182477,0.9340367547884761,2056.053303908958
56,56,2023-08-01,policy_1,76,0.03466,0.0029352593521102532,0.8779175953025417,0.9328785972045898,2047.4763369176546
57,57,2023-09-01,policy_1,76,0.03466,0.0029352593521102532,0.8753406794705477,0.9317218756765998,2038.9351493308202
58,58,2023-10-01,policy_1,76,0.03466,0.0029352593521102532,0.8727713275548492,0.9305665884238706,2030.4295918922212
59,59,2023-11-01,policy_1,76,0.03466,0.0029352593521102532,0.8702095173533901,0.9294127336679746,2021.9595159682578
60,60,2023-12-01,policy_1,76,0.03466,0.0029352593521102532,0.8676552267292833,0.9282603096326894,2013.5247735453645
61,61,2024-01-01,policy_1,76,0.03466,0.0029352593521102532,0.8651084336106188,0.9271093145439947,2005.1252172274244
62,62,2024-02-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8625691159902739,0.9259597466300704,1996.7607002331945
63,63,2024-03-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8597611003738249,0.924811604121293,1987.7926059945125
64,64,2024-04-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8569622259978354,0.9236648852502335,1978.8647903501883
65,65,2024-05-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8541724631038253,0.9225195882516541,1969.9770723961055
66,66,2024-06-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8513917820301903,0.9213757113625061,1961.1292720406457
67,67,2024-07-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8486201532118869,0.9202332528219267,1952.3212100010412
68,68,2024-08-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.845857547180118,0.9190922108712366,1943.55270779974
69,69,2024-09-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8431039345620194,0.9179525837539371,1934.8235877607901
70,70,2024-10-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8403592860803475,0.9168143697157074,1926.1336730062392
71,71,2024-11-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8376235725531683,0.9156775670044023,1917.4827874525513
72,72,2024-12-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.834896764893547,0.9145421738700487,1908.8707558070384
73,73,2025-01-01,policy_1,77,0.038373000000000004,0.0032554094093958375,0.8321788341092384,0.9134081885648436,1900.2974035643076
74,74,2025-02-01,policy_1,78,0.042434,0.0036068654770471387,0.8294697513023792,0.9122756093431514,1891.7625570027258
75,75,2025-03-01,policy_1,78,0.042434,0.0036068654770471387,0.8264779654921518,0.9111444344615007,1882.601996158096
76,76,2025-04-01,policy_1,78,0.042434,0.0036068654770471387,0.823496970650878,0.910014662178582,1873.485793879861
77,77,2025-05-01,policy_1,78,0.042434,0.0036068654770471387,0.8205267278569844,0.9088862907552449,1864.413735368682
78,78,2025-06-01,policy_1,78,0.042434,0.0036068654770471387,0.8175671983292826,0.9077593184544954,1855.3856068653522
79,79,2025-07-01,policy_1,78,0.042434,0.0036068654770471387,0.8146183434264626,0.9066337435414936,1846.4011956457596
80,80,2025-08-01,policy_1,78,0.042434,0.0036068654770471387,0.8116801246465883,0.9055095642835503,1837.4602900158752
81,81,2025-09-01,policy_1,78,0.042434,0.0036068654770471387,0.8087525036265952,0.9043867789501251,1828.5626793067647
82,82,2025-10-01,policy_1,78,0.042434,0.0036068654770471387,0.805835442141789,0.9032653858128231,1819.708153869625
83,83,2025-11-01,policy_1,78,0.042434,0.0036068654770471387,0.8029289021053468,0.9021453831453927,1810.8965050708441
84,84,2025-12-01,policy_1,78,0.042434,0.0036068654770471387,0.8000328455678197,0.9010267692237227,1802.127525287085
85,85,2026-01-01,policy_1,78,0.042434,0.0036068654770471387,0.7971472347166374,0.8999095423258396,1793.4010079003947
86,86,2026-02-01,policy_1,79,0.046868,0.003992166278180553,0.7942720318756143,0.8987937007319053,1784.7167472933331
87,87,2026-03-01,policy_1,79,0.046868,0.003992166278180553,0.7911011658542586,0.8976792427242142,1775.3877387057346
88,88,2026-04-01,policy_1,79,0.046868,0.003992166278180553,0.7879429584573059,0.8965661665871901,1766.1074943835908
89,89,2026-05-01,policy_1,79,0.046868,0.003992166278180553,0.7847973591494228,0.8954544706073847,1756.8757594280498
90,90,2026-06-01,policy_1,79,0.046868,0.003992166278180553,0.7816643175970214,0.8943441530734738,1747.6922802726574
91,91,2026-07-01,policy_1,79,0.046868,0.003992166278180553,0.7785437836674536,0.8932352122762554,1738.5568046763922
92,92,2026-08-01,policy_1,79,0.046868,0.003992166278180553,0.7754357074282093,0.8921276465086466,1729.4690817167398
93,93,2026-09-01,policy_1,79,0.046868,0.003992166278180553,0.7723400391461174,0.8910214540656816,1720.4288617827974
94,94,2026-10-01,policy_1,79,0.046868,0.003992166278180553,0.7692567292865496,0.8899166332445081,1711.4358965684205
95,95,2026-11-01,policy_1,79,0.046868,0.003992166278180553,0.7661857285126285,0.8888131823443857,1702.489939065402
96,96,2026-12-01,policy_1,79,0.046868,0.003992166278180553,0.7631269876844371,0.8877110996666827,1693.5907435566867
97,97,2027-01-01,policy_1,79,0.046868,0.003992166278180553,0.7600804578582337,0.8866103835148735,1684.7380656096232
98,98,2027-02-01,policy_1,80,0.051702,0.004414102430380762,0.757046090285668,0.8855110321945364,1675.9316620692503
99,99,2027-03-01,policy_1,80,0.051702,0.004414102430380762,0.7537044112986279,0.8844130440133504,1666.4650317072742
100,100,2027-04-01,policy_1,80,0.051702,0.004414102430380762,0.7503774828249259,0.8833164172810929,1657.051874343296
101,101,2027-05-01,policy_1,80,0.051702,0.004414102430380762,0.7470652397542854,0.8822211503096372,1647.6918879309264
102,102,2027-06-01,policy_1,80,0.051702,0.004414102430380762,0.743767617263833,0.88112724141295,1638.38477212991
103,103,2027-07-01,policy_1,80,0.051702,0.004414102430380762,0.7404845508168302,0.880034688907088,1629.130228296485
104,104,2027-08-01,policy_1,80,0.051702,0.004414102430380762,0.7372159761614102,0.8789434911101967,1619.9279594738036
105,105,2027-09-01,policy_1,80,0.051702,0.004414102430380762,0.7339618293293206,0.8778536463425062,1610.7776703824009
106,106,2027-10-01,policy_1,80,0.051702,0.004414102430380762,0.7307220466346713,0.87676515292633,1601.679067410721
107,107,2027-11-01,policy_1,80,0.051702,0.004414102430380762,0.7274965646726884,0.8756780091860615,1592.6318586056966
108,108,2027-12-01,policy_1,80,0.051702,0.004414102430380762,0.724285320318473,0.8745922134481722,1583.6357536633793
109,109,2028-01-01,policy_1,80,0.051702,0.004414102430380762,0.7210882507257661,0.8735077640412082,1574.6904639196252
110,110,2028-02-01,policy_1,81,0.056963,0.004875555757118066,0.7179052933257185,0.8724246592957884,1565.7957023408323
111,111,2028-03-01,policy_1,81,0.056963,0.004875555757118066,0.7144051060397788,0.8713428975446015,1556.2295377933979
112,112,2028-04-01,policy_1,81,0.056963,0.004875555757118066,0.710921984112112,0.8702624771224037,1546.7218173354518
113,113,2028-05-01,policy_1,81,0.056963,0.004875555757118066,0.7074558443396124,0.869183396366016,1537.27218390523
114,114,2028-06-01,policy_1,81,0.056963,0.004875555757118066,0.7040066039248356,0.8681056536143217,1527.8802826224207
115,115,2028-07-01,policy_1,81,0.056963,0.004875555757118066,0.7005741804740208,0.8670292472082636,1518.545760774841
116,116,2028-08-01,policy_1,81,0.056963,0.004875555757118066,0.6971584919951224,0.8659541754908417,1509.268267805187
117,117,2028-09-01,policy_1,81,0.056963,0.004875555757118066,0.6937594568958518,0.8648804368071109,1500.0474552978708
118,118,2028-10-01,policy_1,81,0.056963,0.004875555757118066,0.6903769939817281,0.8638080295041778,1490.8829769659355
119,119,2028-11-01,policy_1,81,0.056963,0.004875555757118066,0.6870110224541387,0.8627369519311986,1481.7744886380497
120,120,2028-12-01,policy_1,81,0.056963,0.004875555757118066,0.6836614619084088,0.8616672024393766,1472.7216482455824
121,121,2029-01-01,policy_1,81,0.056963,0.004875555757118066,0.6803282323318816,0.8605987793819592,1463.724115809758
122,122,2029-02-01,policy_1,82,0.06268,0.005379688995890586,0.6770112541020059,0.8595316811142361,1454.781553428886
123,123,2029-03-01,policy_1,82,0.06268,0.005379688995890586,0.6733691441082192,0.8584659059935359,1445.1611309123855
124,124,2029-04-01,policy_1,82,0.06268,0.005379688995890586,0.669746627533488,0.8574014523792245,1435.6043279332503
125,125,2029-05-01,policy_1,82,0.06268,0.005379688995890586,0.6661435989713113,0.8563383186327018,1426.1107237775739
126,126,2029-06-01,policy_1,82,0.06268,0.005379688995890586,0.6625599535822423,0.8552765031173996,1416.679900513617
127,127,2029-07-01,policy_1,82,0.06268,0.005379688995890586,0.6589955870908382,0.8542160041987789,1407.3114429734103
128,128,2029-08-01,policy_1,82,0.06268,0.005379688995890586,0.6554503957826251,0.8531568202443274,1398.0049387344757
129,129,2029-09-01,policy_1,82,0.06268,0.005379688995890586,0.6519242765010812,0.8520989496235571,1388.759978101672
130,130,2029-10-01,policy_1,82,0.06268,0.005379688995890586,0.6484171266446344,0.8510423907080018,1379.576154089157
131,131,2029-11-01,policy_1,82,0.06268,0.005379688995890586,0.6449288441636772,0.8499871418712144,1370.4530624024746
132,132,2029-12-01,policy_1,82,0.06268,0.005379688995890586,0.6414593275575975,0.8489332014887645,1361.390301420753
133,133,2030-01-01,policy_1,82,0.06268,0.005379688995890586,0.6380084758718245,0.847880567938236,1352.3874721790273
134,134,2030-02-01,policy_1,83,0.068881,0.005929698720995802,0.634576188694892,0.8468292395992244,1343.4441783506734
135,135,2030-03-01,policy_1,83,0.068881,0.005929698720995802,0.6308133430804135,0.8457792148533345,1333.822035073898
136,136,2030-04-01,policy_1,83,0.068881,0.005929698720995802,0.6270728100067625,0.8447304920841779,1324.268808424052
137,137,2030-05-01,policy_1,83,0.068881,0.005929698720995802,0.6233544571672942,0.8436830696773703,1314.7840047999339
138,138,2030-06-01,policy_1,83,0.068881,0.005929698720995802,0.6196581530399022,0.8426369460205292,1305.3671341356621
139,139,2030-07-01,policy_1,83,0.068881,0.005929698720995802,0.6159837668823669,0.8415921195032713,1296.0177098753504
140,140,2030-08-01,policy_1,83,0.068881,0.005929698720995802,0.6123311687277303,0.8405485885172103,1286.7352489479686
141,141,2030-09-01,policy_1,83,0.068881,0.005929698720995802,0.6087002293796996,0.8395063514559539,1277.5192717423845
142,142,2030-10-01,policy_1,83,0.068881,0.005929698720995802,0.6050908204080769,0.838465406715102,1268.3693020825824
143,143,2030-11-01,policy_1,83,0.068881,0.005929698720995802,0.6015028141442169,0.8374257526922435,1259.2848672030586
144,144,2030-12-01,policy_1,83,0.068881,0.005929698720995802,0.5979360836765105,0.8363873877869547,1250.2654977243963
145,145,2031-01-01,policy_1,83,0.068881,0.005929698720995802,0.5943905028458967,0.8353503104007958,1241.310727629012
146,146,2031-02-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5908659462413993,0.8343145189373093,1232.4200942370778
147,147,2031-03-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.587008124380948,0.8332800118020173,1222.855342030091
148,148,2031-04-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5831754906187474,0.8322467874024186,1213.3648213982046
149,149,2031-05-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5793678804992275,0.8312148441479871,1203.9479562337874
150,150,2031-06-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5755851306405647,0.8301841804501684,1194.604174900351
151,151,2031-07-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5718270787276716,0.8291547947223781,1185.332910197849
152,152,2031-08-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5680935635052317,0.828126685379999,1176.1335993282487
153,153,2031-09-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5643844247707803,0.8270998508403788,1167.0056838613637
154,154,2031-10-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5606995033678307,0.8260742895228277,1157.9486097009578
155,155,2031-11-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5570386411790442,0.8250499998486156,1148.9618270511087
156,156,2031-12-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5534016811194461,0.8240269802409702,1140.0447903828338
157,157,2032-01-01,policy_1,84,0.07559600000000001,0.006529098325925964,0.5497884671296845,0.8230052291250741,1131.1969584009732
158,158,2032-02-01,policy_1,85,0.082853,0.007181382602298836,0.5461988441693347,0.8219847449280628,1122.4177940113334
159,159,2032-03-01,policy_1,85,0.082853,0.007181382602298836,0.5422763812924213,0.8209655260790221,1112.9755366199026
160,160,2032-04-01,policy_1,85,0.082853,0.007181382602298836,0.5383820871221703,0.8199475710089853,1103.6127115264287
161,161,2032-05-01,policy_1,85,0.082853,0.007181382602298836,0.5345157593683217,0.8189308781509315,1094.3286505125293
162,162,2032-06-01,policy_1,85,0.082853,0.007181382602298836,0.5306771971933395,0.8179154459397826,1085.1226909811605
163,163,2032-07-01,policy_1,85,0.082853,0.007181382602298836,0.5268662012019786,0.8169012728124013,1075.9941759093276
164,164,2032-08-01,policy_1,85,0.082853,0.007181382602298836,0.5230825734309275,0.8158883572075883,1066.9424538011926
165,165,2032-09-01,policy_1,85,0.082853,0.007181382602298836,0.5193261173385249,0.8148766975660804,1057.9668786415798
166,166,2032-10-01,policy_1,85,0.082853,0.007181382602298836,0.5155966377945506,0.8138662923305475,1049.066809849868
167,167,2032-11-01,policy_1,85,0.082853,0.007181382602298836,0.511893941070089,0.8128571399455907,1040.2416122342734
168,168,2032-12-01,policy_1,85,0.082853,0.007181382602298836,0.5082178348274661,0.8118492388577397,1031.490655946517
169,169,2033-01-01,policy_1,85,0.082853,0.007181382602298836,0.5045681281102581,0.8108425875154504,1022.8133164368724
170,170,2033-02-01,policy_1,86,0.090684,0.007890588773790563,0.5009446313333726,0.8098371843691023,1014.2089744095912
171,171,2033-03-01,policy_1,86,0.090684,0.007890588773790563,0.4969918832490829,0.8088330278709969,1004.9586243891616
172,172,2033-04-01,policy_1,86,0.090684,0.007890588773790563,0.49307032467445266,0.8078301164753541,995.7926445307593
173,173,2033-05-01,policy_1,86,0.090684,0.007890588773790563,0.4891797095058872,0.8068284486383109,986.7102653149365
174,174,2033-06-01,policy_1,86,0.090684,0.007890588773790563,0.4853197935816939,0.8058280228179188,977.7107242408422
175,175,2033-07-01,policy_1,86,0.090684,0.007890588773790563,0.48149033466675983,0.8048288374741407,968.7932657622082
176,176,2033-08-01,policy_1,86,0.090684,0.007890588773790563,0.47769109243734964,0.8038308910688494,959.9571412239172
177,177,2033-09-01,policy_1,86,0.090684,0.007890588773790563,0.47392182846602376,0.8028341820658249,951.2016087991509
178,178,2033-10-01,policy_1,86,0.090684,0.007890588773790563,0.47018230620667545,0.8018387089307519,942.5259334271102
179,179,2033-11-01,policy_1,86,0.090684,0.007890588773790563,0.4664722909796861,0.8008444701312176,933.9293867513047
180,180,2033-12-01,policy_1,86,0.090684,0.007890588773790563,0.46279154995719746,0.7998514641367095,925.4112470584038
181,181,2034-01-01,policy_1,86,0.090684,0.007890588773790563,0.45913985214850006,0.7988596894186125,916.9707992176461
182,182,2034-02-01,policy_1,87,0.099116,0.008660511123360526,0.45551696838553724,0.7978691444502073,908.6073346208018
183,183,2034-03-01,policy_1,87,0.099116,0.008660511123360526,0.4515719586139548,0.7968798277066674,899.6214614436267
184,184,2034-04-01,policy_1,87,0.099116,0.008660511123360526,0.447661114643381,0.795891737665057,890.7244560464919
185,185,2034-05-01,policy_1,87,0.099116,0.008660511123360526,0.443784140580516,0.794904872804329,881.9154395518339
186,186,2034-06-01,policy_1,87,0.099116,0.008660511123360526,0.4399407430946475,0.7939192316053217,873.193541773942
187,187,2034-07-01,policy_1,87,0.099116,0.008660511123360526,0.43613063139545677,0.7929348125507577,864.5579011330002
188,188,2034-08-01,policy_1,87,0.099116,0.008660511123360526,0.43235351721101817,0.7919516141252406,856.0076645699771
189,189,2034-09-01,policy_1,87,0.099116,0.008660511123360526,0.4286091147659881,0.7909696348152531,847.5419874623564
190,190,2034-10-01,policy_1,87,0.099116,0.008660511123360526,0.4248971407599836,0.7899888731091546,839.1600335407031
191,191,2034-11-01,policy_1,87,0.099116,0.008660511123360526,0.4212173143461477,0.7890093274971788,830.8609748060543
192,192,2034-12-01,policy_1,87,0.099116,0.008660511123360526,0.41756935710990084,0.7880309964714315,822.6439914481255
193,193,2035-01-01,policy_1,87,0.099116,0.008660511123360526,0.41395299304787603,0.7870538785258882,814.5082717643271
194,194,2035-02-01,policy_1,88,0.108179,0.00949545071078961,0.4103679485470365,0.7860779721563916,806.4530120795823
195,195,2035-03-01,policy_1,88,0.108179,0.00949545071078961,0.40647131991832025,0.78510327586065,797.8049120281887
196,196,2035-04-01,policy_1,88,0.108179,0.00949545071078961,0.40261169153468623,0.7841297881382339,789.2495509626737
197,197,2035-05-01,policy_1,88,0.108179,0.00949545071078961,0.398788712062131,0.7831575074905744,780.7859343848872
198,198,2035-06-01,policy_1,88,0.108179,0.00949545071078961,0.3950020335027258,0.782186432420961,772.413078461305
199,199,2035-07-01,policy_1,88,0.108179,0.00949545071078961,0.391251311162939,0.7812165614345388,764.1300099086649
200,200,2035-08-01,policy_1,88,0.108179,0.00949545071078961,0.3875362036222595,0.7802478930383064,755.9357658808302
201,201,2035-09-01,policy_1,88,0.108179,0.00949545071078961,0.3838563727021178,0.7792804257411139,747.8293938568651
202,202,2035-10-01,policy_1,88,0.108179,0.00949545071078961,0.38021148343510236,0.7783141580536601,739.8099515303121
203,203,2035-11-01,policy_1,88,0.108179,0.00949545071078961,0.3766012040344681,0.7773490884884907,731.8765066996548
204,204,2035-12-01,policy_1,88,0.108179,0.00949545071078961,0.3730252058639348,0.7763852155599955,724.0281371599567
205,205,2036-01-01,policy_1,88,0.108179,0.00949545071078961,0.36948316340777165,0.7754225377844066,716.2639305956623
206,206,2036-02-01,policy_1,89,0.117899,0.010399605991789573,0.36597475424116654,0.7744610536797958,708.5829844745454
207,207,2036-03-01,policy_1,89,0.117899,0.010399605991789573,0.3621687609941164,0.7735007617660723,700.344531292059
208,208,2036-04-01,policy_1,89,0.117899,0.010399605991789573,0.35840234857724296,0.7725416605649807,692.2018638006308
209,209,2036-05-01,policy_1,89,0.117899,0.010399605991789573,0.3546751053655076,0.7715837486000987,684.1538683326334
210,210,2036-06-01,policy_1,89,0.117899,0.010399605991789573,0.3509866240146099,0.7706270243968343,676.1994441686732
211,211,2036-07-01,policy_1,89,0.117899,0.010399605991789573,0.34733650141646955,0.7696714864824242,668.3375033870469
212,212,2036-08-01,policy_1,89,0.117899,0.010399605991789573,0.3437243386551716,0.7687171333859312,660.5669707149464
213,213,2036-09-01,policy_1,89,0.117899,0.010399605991789573,0.34014974096336936,0.7677639636382418,652.8867833813943
214,214,2036-10-01,policy_1,89,0.117899,0.010399605991789573,0.336612317679141,0.7668119757720645,645.2958909718899
215,215,2036-11-01,policy_1,89,0.117899,0.010399605991789573,0.33311168220329485,0.7658611683219269,637.7932552847445
216,216,2036-12-01,policy_1,89,0.117899,0.010399605991789573,0.32964745195711836,0.7649115398241736,630.3778501890868
217,217,2037-01-01,policy_1,89,0.117899,0.010399605991789573,0.3262192483405669,0.7639630888169644,623.0486614845197
218,218,2037-02-01,policy_1,90,0.128304,0.011377657585126544,0.32282669669088726,0.7630158138402715,615.8046867624096
219,219,2037-03-01,policy_1,90,0.128304,0.011377657585126544,0.31915368507660086,0.7620697134358774,608.0433933208237
220,220,2037-04-01,policy_1,90,0.128304,0.011377657585126544,0.315522463730768,0.7611247861473728,600.3799193294324
221,221,2037-05-01,policy_1,90,0.128304,0.011377657585126544,0.3119325571780238,0.7601810305201544,592.8130319209429
222,222,2037-06-01,policy_1,90,0.128304,0.011377657585126544,0.30838349535279935,0.7592384451014224,585.3415137665027
223,223,2037-07-01,policy_1,90,0.128304,0.011377657585126544,0.30487481353777074,0.7582970284401782,577.9641628798624
224,224,2037-08-01,policy_1,90,0.128304,0.011377657585126544,0.30140605230300865,0.7573567790872228,570.6797924240041
225,225,2037-09-01,policy_1,90,0.128304,0.011377657585126544,0.2979767574458203,0.7564176955951537,563.4872305202086
226,226,2037-10-01,policy_1,90,0.128304,0.011377657585126544,0.29458647993127546,0.7554797765183635,556.3853200595285
227,227,2037-11-01,policy_1,90,0.128304,0.011377657585126544,0.2912347758334097,0.754543020413037,549.3729185166367
228,228,2037-12-01,policy_1,90,0.128304,0.011377657585126544,0.28792120627709605,0.7536074258371492,542.448897766023
229,229,2038-01-01,policy_1,90,0.128304,0.011377657585126544,0.2846453373805787,0.7526729913504635,535.6121439005052
230,230,2038-02-01,policy_1,91,0.13941800000000001,0.012434245777996455,0.28140674019865963,0.7517397155145288,528.8615570520283
231,231,2038-03-01,policy_1,91,0.13941800000000001,0.012434245777996455,0.2779076596274447,0.7508075968926777,521.637955207375
232,232,2038-04-01,policy_1,91,0.13941800000000001,0.012434245777996455,0.27445208748404926,0.7498766340500242,514.5130189263541
